,ID,Customer_ID,Month,Name,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
4238,0x1053d,CUS_0x2200,August,Leighy,45.0,Musician,41647.6,3411.633333333333,9.0,8.0,33.0,5.0,"Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Payday Loan",48,21,10.66,12.0,Bad,1303.11,33.15135334576652,15 Years and 4 Months,Yes,170.43292371577104,212.9848566246172,Low_spent_Small_value_payments,247.7455529929451,Poor
4239,0x10555,CUS_0x99b,August,Karen Freifeldo,20.0,Media_Manager,71522.2,6107.1833333333325,7.0,8.0,28.0,6.0,"Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, and Student Loan",54,19,31.04,13.0,Bad,3683.98,34.15931840744153,13 Years and 10 Months,Yes,244.42007380310497,391.9022637263535,Low_spent_Medium_value_payments,254.39599580387488,Standard
4240,0x1055d,CUS_0x9ae,April,Julien Toyerj,33.0,Engineer,14093.08,1246.4233333333334,4.0,3.0,22.0,4.0,"Payday Loan, Payday Loan, Payday Loan, and Debt Consolidation Loan",25,17,7.3,9.0,Standard,1321.92,36.938176510222576,14 Years and 8 Months,Yes,42.11098304737305,120.52915659643637,Low_spent_Medium_value_payments,242.00219368952398,Poor
4241,0x10579,CUS_0x7e10,August,Aizhup,37.0,Manager,15509.88,1157.49,9.0,6.0,23.0,6.0,"Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Student Loan, and Student Loan",54,20,18.16,10.0,Standard,2664.21,36.49737945125916,10 Years and 9 Months,Yes,74.0411329309988,137.1587041790431,Low_spent_Small_value_payments,194.54916288995807,Poor
4242,0x10584,CUS_0x9d83,July,"""Johnc",20.0,Doctor,53627.01,4644.9175,10.0,8.0,30.0,7.0,"Payday Loan, Personal Loan, Payday Loan, Home Equity Loan, Home Equity Loan, Auto Loan, and Student Loan",18,20,19.73,12.0,Bad,3796.42,26.71944020163836,5 Years and 7 Months,NM,186.1061962088812,162.01316032780997,Low_spent_Small_value_payments,406.37239346330887,Poor
4243,0x1059a,CUS_0x4ee4,May,Nichola Groomw,31.0,Mechanic,36210.3,3029.525,9.0,8.0,30.0,4.0,"Auto Loan, Credit-Builder Loan, Mortgage Loan, and Auto Loan",53,19,4.18,8.0,Bad,1744.57,33.37966565559122,19 Years and 1 Months,Yes,106.03947722125092,169.4459535176774,High_spent_Small_value_payments,287.46706926107174,Poor
4244,0x105b5,CUS_0xb5fd,August,Gellerx,39.0,Architect,45051.24,3874.27,6.0,6.0,6.0,3.0,"Student Loan, Not Specified, and Payday Loan",22,16,10.3,11.0,Standard,1014.25,25.24828962135301,32 Years and 2 Months,Yes,73.94070822230266,151.39285123589582,High_spent_Small_value_payments,422.0934405418016,Standard
4245,0x105c1,CUS_0x3934,August,Pedro das,36.0,Writer,14787.01,1524.250833333333,7.0,7.0,33.0,5.0,"Student Loan, Payday Loan, Personal Loan, Debt Consolidation Loan, and Credit-Builder Loan",40,16,28.77,11.0,Bad,2975.16,23.23758702531176,5 Years and 6 Months,Yes,48.33910161048432,96.20988192303656,Low_spent_Medium_value_payments,287.87609979981244,Standard
4246,0x105cd,CUS_0x5012,August,Rodrigo Camposo,30.0,Accountant,82332.68,6814.056666666666,6.0,9.0,20.0,7.0,"Student Loan, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Personal Loan, Student Loan, and Payday Loan",48,16,9.25,10.0,Standard,1566.54,25.482354110600014,6 Years and 9 Months,Yes,289.35555385861994,235.3039078167717,Low_spent_Medium_value_payments,436.746204991275,Poor
4247,0x105d8,CUS_0x4213,July,Cyntiam,37.0,Architect,28496.3,2357.6916666666666,7.0,10.0,21.0,2.0,"Payday Loan, and Mortgage Loan",15,20,7.06,12.0,Standard,1513.71,25.38954154245625,20 Years and 4 Months,Yes,45.5651069881152,214.1543096785473,Low_spent_Medium_value_payments,256.04975000000417,Standard
4248,0x105e4,CUS_0x9796,July,Martinne Gellerm,30.0,Doctor,24813.21,2168.7675,6.0,4.0,18.0,3.0,"Student Loan, Debt Consolidation Loan, and Personal Loan",17,20,2.35,8.0,Standard,573.77,34.70200603457475,29 Years and 2 Months,Yes,31.60556576244485,67.15879504240164,High_spent_Medium_value_payments,368.1123891951535,Standard
4250,0x105fc,CUS_0x5bff,July,Tonir,31.0,Lawyer,119113.71,9694.1425,4.0,7.0,4.0,2.0,"Auto Loan, and Personal Loan",11,0,5.85,0.0,Good,645.24,27.90162166791581,25 Years and 9 Months,No,139.79919680961186,831.5380495705472,Low_spent_Medium_value_payments,278.07700361984087,Good
4251,0x10609,CUS_0x4899,August,Jeffsr,33.0,Mechanic,19487.77,1338.9808333333333,6.0,8.0,16.0,6.0,"Student Loan, Auto Loan, Not Specified, Debt Consolidation Loan, Personal Loan, and Home Equity Loan",46,25,6.54,12.0,Bad,2050.42,35.70847604111233,10 Years and 9 Months,Yes,97.37555546030649,96.63005204430176,Low_spent_Small_value_payments,229.89247582872508,Poor
4252,0x10613,CUS_0x20a1,June,Luciana Lopezw,23.0,Manager,82339.36,6944.613333333334,7.0,3.0,19.0,4.0,"Personal Loan, Mortgage Loan, Mortgage Loan, and Not Specified",9,17,20.2,7.0,Standard,1136.96,35.624021709251544,28 Years and 7 Months,Yes,180.8383381571661,55.64913352112757,High_spent_Large_value_payments,697.9738616550396,Standard
4253,0x1061f,CUS_0x2f56,June,Langeu,41.0,Engineer,71766.06,5968.505,8.0,4.0,15.0,4.0,"Personal Loan, Credit-Builder Loan, Auto Loan, and Credit-Builder Loan",5,10,7.06,4.0,Standard,940.66,32.95133460308541,22 Years and 4 Months,No,198.30905387568544,330.7177054092269,Low_spent_Large_value_payments,337.8237407150877,Standard
4254,0x10639,CUS_0xbfe0,August,Zhoue,22.0,Doctor,7201.155,650.0962499999998,8.0,10.0,32.0,7.0,"Debt Consolidation Loan, Mortgage Loan, Payday Loan, Not Specified, Personal Loan, Student Loan, and Not Specified",42,18,15.99,11.0,Bad,1926.88,38.5026002856276,13 Years and 11 Months,Yes,35.864701904284026,54.63600871483399,Low_spent_Large_value_payments,244.508914380882,Poor
4255,0x10645,CUS_0x4f1a,August,A. Anathalakshmis,44.0,Entrepreneur,7097.015,500.41791666666666,10.0,9.0,22.0,7.0,"Not Specified, Home Equity Loan, Payday Loan, Student Loan, Payday Loan, Mortgage Loan, and Student Loan",52,24,23.84,11.0,Bad,3886.64,30.13377556353373,2 Years and 11 Months,Yes,34.010458606710074,57.84064922196696,Low_spent_Small_value_payments,248.1906838379896,Poor
4256,0x10651,CUS_0x5815,August,Reiji Murair,32.0,Engineer,12550732.0,4690.305,7.0,8.0,33.0,2.0,"Credit-Builder Loan, and Personal Loan",57,18_,15.73,6.0,Bad,2272.16,36.60094212625706,12 Years and 3 Months,Yes,67.33439819755715,608.8399413927079,Low_spent_Small_value_payments,82.85616040973484,Poor
4257,0x10659,CUS_0xb2b8,April,Soyoung Kimp,37.0,Lawyer,20634.78,1572.5649999999996,5.0,3.0,18.0,4.0,"Mortgage Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",29,12,17.98,12.0,Standard,2483.98,24.82615651527388,7 Years and 7 Months,Yes,55.57719291040157,164.82245343723878,Low_spent_Small_value_payments,226.85685365235963,Poor
4258,0x10673,CUS_0xc506,June,Tomq,17.0,Architect,10499.56,995.9633333333333,8.0,3.0,11.0,7.0,"Student Loan, Auto Loan, Debt Consolidation Loan, Personal Loan, Student Loan, Home Equity Loan, and Mortgage Loan",24,10,7.86,5.0,Standard,2469.98,22.835940920680876,17 Years and 6 Months,NM,40.53744008958719,37.944603985226095,Low_spent_Medium_value_payments,301.11428925852005,Good
4259,0x10681,CUS_0x6612,August,Jennifer Sabay,51.0,Doctor,30924.04,2647.0033333333336,4.0,1.0,12.0,2.0,"Payday Loan, and Mortgage Loan",4,8,6.2,3.0,Good,1.3,23.5350195930409,28 Years and 8 Months,No,38.0014886891385,215.4231086980378,Low_spent_Large_value_payments,281.27573594615706,Good
4260,0x1068c,CUS_0x51ff,July,Kelleherd,28.0,Accountant,158952.84,13056.07,5.0,5.0,2.0,1.0,Payday Loan,3,7,4.03,4.0,Good,829.69,39.924107077170575,23 Years and 4 Months,No,87.44666299853597,155.61786694370116,High_spent_Large_value_payments,1302.542470057763,Standard
4261,0x10697,CUS_0xacd9,June,Oliviad,29.0,Architect,64840.32,5188.36,6.0,7.0,18.0,6.0,"Debt Consolidation Loan, Payday Loan, Mortgage Loan, Debt Consolidation Loan, Not Specified, and Debt Consolidation Loan",29,9,6.1400000000000015,12.0,Standard,2469.99,35.69794594990603,9 Years and 3 Months,Yes,190.8036633843741,325.2689159831881,Low_spent_Large_value_payments,272.7634206324377,Poor
4262,0x106a4,CUS_0xf4d,July,Yuntaor,20.0,Lawyer,20985.48,1574.79,7.0,3.0,9.0,4.0,"Payday Loan, Not Specified, Debt Consolidation Loan, and Payday Loan",6,9,9.37,7.0,Standard,714.54_,32.987290618794304,12 Years and 2 Months,Yes,38.216484665203794,41.981370077272175,Low_spent_Medium_value_payments,357.28114525752403,Standard
4263,0x106ae,CUS_0x194f,May,Rodrigo Camposw,43.0,Teacher,29503.65,2309.6375000000007,5.0,5.0,14.0,3.0,"Not Specified, Home Equity Loan, and Credit-Builder Loan",5,10,4.09,2.0,Standard,329.02,31.00091398627252,21 Years and 3 Months,No,50.982209993722016,228.2403751147744,Low_spent_Small_value_payments,241.7411648915036,Poor
4264,0x106c9,CUS_0x74fa,August,Browns,47.0,Entrepreneur,33647.34,2804.945,8.0,5.0,9.0,4.0,"Not Specified, Not Specified, Debt Consolidation Loan, and Mortgage Loan",19,9,11.07,4.0,Standard,1152.93,31.348973713374768,24 Years and 5 Months,NM,102.55755588924612,118.99026307131538,High_spent_Medium_value_payments,308.94668103943843,Standard
4265,0x106d5,CUS_0x2f78,August,Emilyj,50.0,Entrepreneur,90409.32,7758.11,7.0,5.0,9.0,4.0,"Payday Loan, Mortgage Loan, Payday Loan, and Not Specified",30,13,2.17,5.0,Standard,352.83,30.16656240128373,22 Years and 10 Months,Yes,167.030738002733,639.5224950680757,Low_spent_Large_value_payments,239.25776692919132,Poor
4266,0x106e1,CUS_0x5543,August,Daviesa,34.0,Writer,31225.44,2643.905593731505,8.0,5.0,11.0,1.0,Auto Loan,9,13,5.42,6.0,Standard,150.49,34.75898101360724,23 Years and 3 Months,No,155.74771152047154,326.312548182928,Low_spent_Small_value_payments,215.56614656509538,Standard
4267,0x106ed,CUS_0x146a,August,Ryanu,35.0,Architect,25744.12,1923.3433333333328,6.0,4.0,14.0,1.0,Debt Consolidation Loan,7,19,7.16,1.0,Standard,1118.51,24.68769240711638,25 Years and 9 Months,NM,12.332013102869553,80.12216510115094,Low_spent_Medium_value_payments,379.8801551293129,Standard
4268,0x106f8,CUS_0x4f41,July,Miedemaf,37.0,Mechanic,16398.56,1292.5466666666666,10.0,6.0,25.0,5.0,"Payday Loan, Home Equity Loan, Personal Loan, Credit-Builder Loan, and Payday Loan",52,22,8.52,384.0,Bad,4738.39,23.330670273925147,7 Years and 1 Months,NM,58.56284722307859,167.20532391900971,Low_spent_Small_value_payments,193.4864955245784,Standard
4269,0x10705,CUS_0xa267,August,Nicolae,47.0,Doctor,129727.4,11076.616666666669,3.0,4.0,19.0,2.0,"Personal Loan, and Student Loan",27,15,11.68,5.0,Standard,1111.92,27.5186273051192,31 Years and 6 Months,NM,175.05634069915615,730.4610999351466,Low_spent_Medium_value_payments,482.1442260323638,Good
4270,0x10711,CUS_0xbe63,August,Thomassonp,30.0,Teacher,63473.6,5385.466666666666,5.0,7.0,20.0,5.0,"Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, and Student Loan",30,17,16.93,11.0,Standard,1029.31,28.6774613295434,14 Years and 3 Months,NM,163.30855635661297,442.6987232938652,Low_spent_Medium_value_payments,212.53938701618856,Standard
4271,0x10727,CUS_0x5591,June,Peter Hendersonk,35.0,Media_Manager,18371.27,1295.9391666666668,10.0,10.0,27.0,5.0,"Home Equity Loan, Home Equity Loan, Auto Loan, Payday Loan, and Mortgage Loan",62,16_,8.17,9.0,Standard,2307.33,35.53715920506581,10 Years and 9 Months,Yes,52.00120160422738,54.219653646104966,Low_spent_Small_value_payments,313.3730614163344,Poor
4272,0x10732,CUS_0xbfea,May,Ruanoj,45.0,Scientist,44258.1,3867.175,2.0,6.0,11.0,1.0,Debt Consolidation Loan,10,1,2.64,2.0,Good,345.23,23.53217631593141,32 Years and 3 Months,No,23.661054451289488,460.4576969896389,Low_spent_Small_value_payments,192.59874855907157,Good
4273,0x10740,CUS_0x7266,July,George Georgiopoulosb,24.0,Teacher,46422.1,4085.508333333333,8.0,6.0,9.0,2.0,"Personal Loan, and Payday Loan",18,12,3.5,0.0,Standard,832.68,33.2705290003706,23 Years and 5 Months,No,66.49089006678125,281.0143977457168,Low_spent_Small_value_payments,351.04554552083533,Standard
4274,0x1074b,CUS_0xafce,June,Kevink,43.0,Engineer,40063.22,3305.601666666667,2.0,5.0,11.0,3.0,"Personal Loan, Payday Loan, and Student Loan",8,10,4.369999999999999,2.0,Good,883.31,36.852373765887215,28 Years and 1 Months,NM,90.56267750769037,305.57441926459074,Low_spent_Medium_value_payments,214.4230698943856,Good
4275,0x10759,CUS_0xb756,August,Karen Freifeldu,38.0,Developer,17625.61,1406.8008333333337,9.0,10.0,18.0,7.0,"Debt Consolidation Loan, Not Specified, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, and Home Equity Loan",38,28,25.94,12.0,Bad,4491.22,33.096367459052765,3 Years and 6 Months,Yes,87.8735287255042,77.1364503793182,Low_spent_Large_value_payments,245.6701042285109,Standard
4276,0x10765,CUS_0x89a9,August,Jonathan Stempele,27.0,Media_Manager,32428.98,2512.415,6.0,5.0,23.0,5.0,"Debt Consolidation Loan, Home Equity Loan, Payday Loan, Home Equity Loan, and Debt Consolidation Loan",25,25,21.88,11.0,Bad,4903.14,32.81095112501273,11 Years and 0 Months,NM,109.27329607325775,92.08098132175684,Low_spent_Medium_value_payments,329.88722260498537,Standard
4277,0x10770,CUS_0x7ac7,July,Karenz,31.0,Media_Manager,10457.88,688.4899999999999,6.0,8.0,29.0,8.0,"Not Specified, Personal Loan, Home Equity Loan, Payday Loan, Auto Loan, Student Loan, Payday Loan, and Credit-Builder Loan",35,16,6.9,6.0,Bad,1286.8,35.06674985587989,13 Years and 1 Months,Yes,68.54844529224256,10.638229086509703,High_spent_Large_value_payments,229.66232562124767,Poor
4278,0x10788,CUS_0xb728,July,Philipp Halstrickr,23.0,Developer,81823.28,6776.606666666668,8.0,6.0,31.0,7.0,"Payday Loan, Mortgage Loan, Home Equity Loan, Auto Loan, Student Loan, Not Specified, and Credit-Builder Loan",37,18,3.08,9.0,Bad,2696.49,36.36611099023325,18 Years and 2 Months,Yes,306.15485443459977,99.82190597211678,High_spent_Large_value_payments,511.6839062599501,Poor
4279,0x10793,CUS_0x10df,June,Paritosh Bansalo,27.0,Musician,9929.235,828.4362500000002,4.0,8.0,23.0,3.0,"Not Specified, Auto Loan, and Student Loan",13,18,11.5,14.0,Standard,2328.08,24.708866571834136,7 Years and 0 Months,Yes,18.120966441843297,21.90871041600234,High_spent_Small_value_payments,302.8139481421544,Poor
4280,0x1079f,CUS_0x7b09,June,Soyoung Kims,25.0,Musician,24148.54,1780.378333333333,4.0,4.0,14.0,4.0,"Credit-Builder Loan, Payday Loan, Mortgage Loan, and Not Specified",24,15,3.03,1.0,Standard,157.98,35.751072493198535,21 Years and 10 Months,No,72.79827942994238,19.69618427430761,High_spent_Large_value_payments,325.5433696290834,Standard
4281,0x107ad,CUS_0x3279,August,Lawrencev,41.0,Writer,18762.55,1710.5458333333331,8.0,6.0,24.0,6.0,"Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Payday Loan, and Auto Loan",35,23,22.51,14.0,Bad,3916.73,24.597244453352488,2 Years and 3 Months,Yes,54.05721079817104,40.88696981823448,High_spent_Small_value_payments,336.1104027169278,Poor
4282,0x107b8,CUS_0x5209,July,Vladimirg,30.0,Doctor,39353.8,3201.4833333333336,186.0,6.0,18.0,6.0,"Credit-Builder Loan, Student Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, and Student Loan",41,3340,29.07,6.0,Bad,4591.53,33.565209457686464,2 Years and 1 Months,Yes,195.6607339076741,130.6868758419699,High_spent_Medium_value_payments,243.80072358368938,Poor
4283,0x107c5,CUS_0xabbd,August,Felsenthali,22.0,Scientist,83990.68,6776.223333333332,7.0,5.0,18.0,5.0,"Debt Consolidation Loan, Student Loan, Credit-Builder Loan, Auto Loan, and Personal Loan",52,22,1.89,9.0,Bad,4857.4,29.66289637444467,11 Years and 11 Months,Yes,336.58296111681085,414.86903464248695,High_spent_Small_value_payments,186.17033757403541,Poor
4284,0x107cf,CUS_0x585c,June,Spicerx,39.0,Teacher,16154.255,1506.1879166666663,6.0,3.0,7.0,3.0,"Debt Consolidation Loan, Personal Loan, and Home Equity Loan",9,20,6.11,5.0,Standard,1232.63,22.430213068468515,17 Years and 7 Months,Yes,24.02784248727432,89.8867183549767,Low_spent_Medium_value_payments,316.70423082441573,Standard
4285,0x107dd,CUS_0xbd89,August,Crawleyq,40.0,Scientist,11100.59,1087.049166666667,6.0,5.0,13.0,4.0,"Personal Loan, Home Equity Loan, Not Specified, and Credit-Builder Loan",14,19,6.67,5.0,Standard,465.87,37.65393151946999,19 Years and 0 Months,Yes,23.37810896783833,59.80329245834047,Low_spent_Large_value_payments,295.5235152404879,Standard
4286,0x107e9,CUS_0x81b8,August,Matthew Goldsteinv,50.0,Mechanic,21964843.0,1553.835,3.0,5.0,14.0,3.0,"Credit-Builder Loan, Home Equity Loan, and Personal Loan",24,20,10.14,2.0,Standard,1472.07,38.94598026421812,21 Years and 3 Months,Yes,31.71556316821835,144.78114795601914,Low_spent_Small_value_payments,268.88678887576253,Standard
4287,0x107ff,CUS_0xa8d1,June,Nicola Leskem,39.0,Accountant,32777.51,2701.459166666667,5.0,4.0,1.0,3.0,"Mortgage Loan, Personal Loan, and Student Loan",1,4,4.22,2.0,Good,653.37,24.54582613468821,26 Years and 2 Months,No,64.97590909904875,161.73979344373984,Low_spent_Medium_value_payments,323.43021412387816,Good
4288,0x1080b,CUS_0xa1cb,June,Julienz,49.0,Musician,43090.57,3787.880833333333,3.0,4.0,8.0,1.0,Mortgage Loan,1,10,5.55,4.0,Good,1128.23,39.82779912623938,33 Years and 1 Months,No,34.76528018578715,265.85586898889807,Low_spent_Large_value_payments,348.16693415864813,Standard
4289,0x10815,CUS_0x53e8,April,Andreasb,514.0,Teacher,9863.53,1038.9608333333335,6.0,7.0,29.0,8.0,"Student Loan, Credit-Builder Loan, Not Specified, Mortgage Loan, Not Specified, Credit-Builder Loan, Mortgage Loan, and Auto Loan",21,19,28.06,9.0,Bad,4706.9,35.024808287070954,4 Years and 8 Months,Yes,45.42488737072966,32.15244731104833,High_spent_Small_value_payments,286.3187486515554,Poor
4290,0x10822,CUS_0x27a6,May,Rodrigou,25.0,Musician,47268.22,4058.018333333333,6.0,4.0,19.0,5.0,"Student Loan, Personal Loan, Credit-Builder Loan, Auto Loan, and Home Equity Loan",28,8,10.53,7.0,Standard,914.7,32.044028446223656,14 Years and 8 Months,Yes,194.67710087016343,373.1707997304096,Low_spent_Small_value_payments,127.95393273276032,Standard
4291,0x1082f,CUS_0xa990,June,Whitew,18.0,Architect,9276.99,741.0825,10.0,5.0,25.0,5.0,"Auto Loan, Credit-Builder Loan, Payday Loan, Credit-Builder Loan, and Credit-Builder Loan",28,22,24.2,7.0,Bad,3297.71,24.499060045021448,8 Years and 10 Months,Yes,28.18064196303841,12.459160595939643,High_spent_Medium_value_payments,283.468447441022,Standard
4292,0x1083b,CUS_0x2d38,June,ra Alperm,25.0,Musician,48409.17,4021.0975,8.0,6.0,12.0,4.0,"Personal Loan, Debt Consolidation Loan, Payday Loan, and Credit-Builder Loan",17,19,16.38,8.0,Standard,2120.2,40.56959207292167,14 Years and 3 Months,Yes,98.65879182757986,91.4797881015466,High_spent_Medium_value_payments,461.97117007087365,Standard
4293,0x10849,CUS_0x66e0,August,Louise Egani,15.0,Accountant,20256.39,1971.0325,8.0,6.0,21.0,7.0,"Debt Consolidation Loan, Debt Consolidation Loan, Auto Loan, Payday Loan, Not Specified, Student Loan, and Payday Loan",52,17,14.89,15.0,Bad,1803.77,33.78781750483221,9 Years and 8 Months,Yes,70.63605834281462,225.0701397751852,Low_spent_Small_value_payments,191.3970518820002,Standard
4294,0x10852,CUS_0xa1bb,May,Latulo,29.0,Mechanic,34225.79,2750.149166666666,4.0,3.0,9.0,2.0,"Home Equity Loan, and Payday Loan",13,17,11.59,2.0,Standard,592.68,33.79156515231254,30 Years and 9 Months,No,37.1752246699018,223.8144561898499,Low_spent_Small_value_payments,304.025235806915,Standard
4295,0x10860,CUS_0x3ff4,July,Palmerc,36.0,Scientist,18241.11,1582.0925,6.0,6.0,13.0,2.0,"Home Equity Loan, and Debt Consolidation Loan",6,13,9.13,12.0,Standard,2181.17,28.225978092328,9 Years and 1 Months,Yes,20.85998652765704,34.98160209385449,High_spent_Large_value_payments,342.3676613784885,Standard
4296,0x10879,CUS_0xb873,August,Guir,43.0,Accountant,61262.76,5054.23,6.0,9.0,20.0,5.0,"Auto Loan, Not Specified, Mortgage Loan, Student Loan, and Auto Loan",18,24,7.2,9.0,Bad,2357.37,32.8871037359534,6 Years and 11 Months,Yes,250.596842524502,132.74376330455578,High_spent_Small_value_payments,382.0823941709423,Poor
4297,0x10885,CUS_0x182b,August,Edwinz,47.0,Doctor,105015.76,8719.313333333334,8.0,4.0,9.0,4.0,"Credit-Builder Loan, Home Equity Loan, Not Specified, and Payday Loan",14,18,17.52,3.0,Standard,715.37,29.54299503646419,26 Years and 8 Months,Yes,344.21243880297686,293.0592513458812,High_spent_Small_value_payments,494.6596431844754,Standard
4298,0x1088e,CUS_0x536b,May,Wachteln,32.0,Journalist,53320.98,4343.415,7.0,6.0,20.0,4.0,"Payday Loan, Student Loan, Not Specified, and Home Equity Loan",17,18,9.95,3.0,Standard,167.15,34.495058003651515,28 Years and 0 Months,Yes,93.09327866965084,97.31011656310278,High_spent_Small_value_payments,503.9381047672464,Standard
4299,0x1089d,CUS_0x1a44,August,Alanp,44.0,Mechanic,14435.435,1376.6976412741708,3.0,5.0,20.0,4.0,"Credit-Builder Loan, Student Loan, Home Equity Loan, and Auto Loan",9,19,2.2,4.0,Standard,799.07,32.36903798487313,17 Years and 0 Months,NM,86.29587661055041,30.127641520704824,High_spent_Medium_value_payments,317.7270489279073,Standard
4300,0x108a9,CUS_0x62c3,August,Charlie Zhuk,46.0,Entrepreneur,17132.905,1283.7420833333333,1.0,5.0,5.0,2.0,"Personal Loan, and Credit-Builder Loan",6,2,2.16,0.0,Good,1107.05,29.68699272578505,22 Years and 2 Months,No,15.401792151211191,84.01755402777074,Low_spent_Large_value_payments,298.95486215435136,Good
4301,0x108b5,CUS_0x9944,August,Erwin Sebae,39.0,Teacher,7314.675,319.55625,10.0,7.0,29.0,7.0,"Personal Loan, Auto Loan, Home Equity Loan, Personal Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",62,23,6.89,7.0,Bad,2169.86,32.671054313923314,18 Years and 8 Months,Yes,25.159330314338217,0.0,Low_spent_Large_value_payments,269.19326848774176,Poor
4302,0x108c1,CUS_0x5052,August,Liana B.t,19.0,Musician,47557.02,3715.0850000000014,4.0,3.0,17.0,6.0,"Home Equity Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, and Not Specified",14,16,11.34,6.0,Standard,2213.85,39.73822570798512,7 Years and 2 Months,Yes,122.88000566956391,313.22544476880336,Low_spent_Medium_value_payments,215.4030495616328,Poor
4303,0x108cd,CUS_0x66d9,August,tg,22.0,Teacher,36401.36,3231.4466666666667,4.0,5.0,33.0,6.0,"Not Specified, Student Loan, Auto Loan, Not Specified, Student Loan, and Payday Loan",18,11,13.55,6.0,Standard,2301.93_,37.482615064323966,13 Years and 10 Months,Yes,129.33617848470718,242.27220541703937,Low_spent_Large_value_payments,221.53628276492014,Poor
4304,0x108d6,CUS_0x8814,May,Megha Rajagopalanx,24.0,Engineer,33518.12,2879.1766666666667,6.0,9.0,23.0,7.0,"Not Specified, Home Equity Loan, Auto Loan, Mortgage Loan, Student Loan, Not Specified, and Student Loan",43,12,10.18,10.0,Standard,1743.43,39.12481505353558,18 Years and 6 Months,Yes,165.6446173452858,23.322693152158628,High_spent_Large_value_payments,338.95035616922223,Poor
4305,0x108df,CUS_0x9633,February,Ramakrishnanr,36.0,Entrepreneur,56274.24000000001,4518.52,10.0,6.0,26.0,4.0,"Debt Consolidation Loan, Not Specified, Mortgage Loan, and Debt Consolidation Loan",46,17,9.82,9.0,Standard,1611.31,29.192166899678497,10 Years and 9 Months,Yes,152.83451809811672,265.0083653517122,Low_spent_Small_value_payments,324.0091165501712,Poor
4306,0x108ec,CUS_0x6077,March,Poornima Guptau,31.0,Musician,57742.86,4699.905,10.0,5.0,31.0,7.0,"Payday Loan, Personal Loan, Home Equity Loan, Student Loan, Student Loan, Auto Loan, and Credit-Builder Loan",48,24_,2.61,10.0,Bad,1758.91,24.85120960287333,12 Years and 3 Months,Yes,291.64152723016184,87.18848490967257,High_spent_Small_value_payments,351.16048786016546,Poor
4307,0x108f9,CUS_0xbb70,April,Sharpw,22.0,Musician,25971.13,1912.260833333333,99.0,3.0,2.0,4.0,"Not Specified, Payday Loan, Not Specified, and Not Specified",12,9,3.35,4.0,Good,771.67,34.90168850163847,15 Years and 6 Months,No,52.86587889653831,242.18185581461464,Low_spent_Small_value_payments,186.1783486221804,Good
4308,0x10908,CUS_0x8a3,July,rianz,19.0,Accountant,34039.54,2728.6283333333336,5.0,4.0,17.0,4.0,"Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, and Home Equity Loan",8,16_,12.17,1.0,Standard,197.39,40.286826007444695,23 Years and 5 Months,Yes,83.7455410551693,174.03339577188967,Low_spent_Small_value_payments,305.08389650627436,Standard
4309,0x10914,CUS_0x753d,July,Foos,32.0,Lawyer,28694.16,2544.18,8.0,9.0,15.0,8.0,"Home Equity Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Credit-Builder Loan, Personal Loan, Credit-Builder Loan, and Credit-Builder Loan",44,22,6.52,10.0,Bad,2481.83,32.49643351065671,5 Years and 8 Months,Yes,123.70439538098508,80.19301910398134,Low_spent_Medium_value_payments,330.5205855150336,Poor
4310,0x1092a,CUS_0xbdf,May,Xiaoyif,39.0,Media_Manager,66489.74,5575.811666666667,4.0,4.0,17.0,3.0,"Not Specified, Not Specified, and Credit-Builder Loan",28,8,10.18,7.0,Standard,819.57,35.14458057108617,30 Years and 11 Months,No,118.33440123819506,338.3356467778229,Low_spent_Large_value_payments,370.9111186506488,Standard
4311,0x10937,CUS_0xb303,June,Pedror,27.0,Mechanic,7169.585,867.4654166666667,8.0,7.0,33.0,5.0,"Student Loan, Not Specified, Student Loan, Debt Consolidation Loan, and Personal Loan",21,14,26.18,7.0,Standard,1552.66,22.4605652782672,12 Years and 4 Months,Yes,18.76056409040556,45.9835510850339,High_spent_Small_value_payments,282.0024264912272,Poor
